run_id,company,listed_entity,consolidation_scope,period,frequency,metric_id,metric_name,metric_group,business_module,value,unit,currency,scale,value_type,scenario,source_id,confidence,estimate_method,low_value,base_value,high_value,note
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2022,Annual,BS_LONG_LOANS_H,长期贷款（H）,Balance Sheet,H Operating Entity,2.938,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2022,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2023,Annual,BS_LONG_LOANS_H,长期贷款（H）,Balance Sheet,H Operating Entity,2.487,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2023,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2024,Annual,BS_LONG_LOANS_H,长期贷款（H）,Balance Sheet,H Operating Entity,2.855,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2024,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2025,Annual,BS_LONG_LOANS_H,长期贷款（H）,Balance Sheet,H Operating Entity,4.517,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2025,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2020,Annual,BS_LEASE_LIABILITY_H,租赁负债（H）,Balance Sheet,H Operating Entity,27.961,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2020,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2021,Annual,BS_LEASE_LIABILITY_H,租赁负债（H）,Balance Sheet,H Operating Entity,22.559,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2021,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2022,Annual,BS_LEASE_LIABILITY_H,租赁负债（H）,Balance Sheet,H Operating Entity,48.924,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2022,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2023,Annual,BS_LEASE_LIABILITY_H,租赁负债（H）,Balance Sheet,H Operating Entity,43.257,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2023,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2024,Annual,BS_LEASE_LIABILITY_H,租赁负债（H）,Balance Sheet,H Operating Entity,37.641,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2024,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2025,Annual,BS_LEASE_LIABILITY_H,租赁负债（H）,Balance Sheet,H Operating Entity,28.604,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2025,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2020,Annual,BS_TOTAL_LIABILITIES_H,总负债（H）,Balance Sheet,H Operating Entity,253.096,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2020,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2021,Annual,BS_TOTAL_LIABILITIES_H,总负债（H）,Balance Sheet,H Operating Entity,257.643,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2021,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2022,Annual,BS_TOTAL_LIABILITIES_H,总负债（H）,Balance Sheet,H Operating Entity,299.127,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2022,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2023,Annual,BS_TOTAL_LIABILITIES_H,总负债（H）,Balance Sheet,H Operating Entity,307.153,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2023,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2024,Annual,BS_TOTAL_LIABILITIES_H,总负债（H）,Balance Sheet,H Operating Entity,307.667,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2024,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2025,Annual,BS_TOTAL_LIABILITIES_H,总负债（H）,Balance Sheet,H Operating Entity,298.751,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2025,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2020,Annual,BS_TOTAL_EQUITY_H,股东权益（H）,Balance Sheet,H Operating Entity,327.52,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2020,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2021,Annual,BS_TOTAL_EQUITY_H,股东权益（H）,Balance Sheet,H Operating Entity,333.433,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2021,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2022,Annual,BS_TOTAL_EQUITY_H,股东权益（H）,Balance Sheet,H Operating Entity,343.536,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2022,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2023,Annual,BS_TOTAL_EQUITY_H,股东权益（H）,Balance Sheet,H Operating Entity,353.898,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2023,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2024,Annual,BS_TOTAL_EQUITY_H,股东权益（H）,Balance Sheet,H Operating Entity,363.57,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2024,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2025,Annual,BS_TOTAL_EQUITY_H,股东权益（H）,Balance Sheet,H Operating Entity,370.867,RMB bn,CNY,1000000000.0,Actual,Actual,S_H2025,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2020,Annual,OP_REGULAR_EMPLOYEES,正式员工,Operating,Employees,242121,people,CNY,1,Actual,Actual,S_H2020,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2021,Annual,OP_REGULAR_EMPLOYEES,正式员工,Operating,Employees,243381,people,CNY,1,Actual,Actual,S_H2021,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2022,Annual,OP_REGULAR_EMPLOYEES,正式员工,Operating,Employees,244658,people,CNY,1,Actual,Actual,S_H2022,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2023,Annual,OP_REGULAR_EMPLOYEES,正式员工,Operating,Employees,242891,people,CNY,1,Actual,Actual,S_H2023,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2024,Annual,OP_REGULAR_EMPLOYEES,正式员工,Operating,Employees,240617,people,CNY,1,Actual,Actual,S_H2024,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2025,Annual,OP_REGULAR_EMPLOYEES,正式员工,Operating,Employees,237251,people,CNY,1,Actual,Actual,S_H2025,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2020,Annual,OP_TEMP_EMPLOYEES,临时员工,Operating,Employees,12581,people,CNY,1,Actual,Actual,S_H2020,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2021,Annual,OP_TEMP_EMPLOYEES,临时员工,Operating,Employees,12606,people,CNY,1,Actual,Actual,S_H2021,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2022,Annual,OP_TEMP_EMPLOYEES,临时员工,Operating,Employees,10345,people,CNY,1,Actual,Actual,S_H2022,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2023,Annual,OP_TEMP_EMPLOYEES,临时员工,Operating,Employees,9882,people,CNY,1,Actual,Actual,S_H2023,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2024,Annual,OP_TEMP_EMPLOYEES,临时员工,Operating,Employees,9277,people,CNY,1,Actual,Actual,S_H2024,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2025,Annual,OP_TEMP_EMPLOYEES,临时员工,Operating,Employees,9179,people,CNY,1,Actual,Actual,S_H2025,High,,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2020,Annual,FIN_EBITDA_MARGIN_SERVICE,EBITDA/服务收入,Derived,Group,0.3413169744828036,%,CNY,1,Derived,Actual,S_H2020,High,EBITDA÷服务收入,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2020,Annual,CAPEX_RATE_SERVICE,资本开支/服务收入,Derived,Group,0.24527398899258196,%,CNY,1,Derived,Actual,S_H2020,High,资本开支÷服务收入,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2020,Annual,FIN_FCF_MARGIN_SERVICE,自由现金流/服务收入,Derived,Group,0.13741144394410723,%,CNY,1,Derived,Actual,S_H2020,High,自由现金流÷服务收入,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2020,Annual,DIV_PAYOUT_H,H股派息率,Derived,Group,0.4019607843137255,%,CNY,1,Derived,Actual,S_H2020,High,DPS÷EPS,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2020,Annual,BS_NET_CASH_EX_LEASE_H,净现金及投资（不含租赁）,Derived,Group,40.126999999999995,RMB bn,CNY,1000000000.0,Derived,Actual,S_H2020,High,现金+金融资产+存款-借款,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2020,Annual,BS_NET_CASH_INCL_LEASE_H,净现金及投资（含租赁）,Derived,Group,12.165999999999997,RMB bn,CNY,1000000000.0,Derived,Actual,S_H2020,High,上述净现金-租赁负债,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2021,Annual,FIN_EBITDA_MARGIN_SERVICE,EBITDA/服务收入,Derived,Group,0.32523729288577186,%,CNY,1,Derived,Actual,S_H2021,High,EBITDA÷服务收入,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2021,Annual,CAPEX_RATE_SERVICE,资本开支/服务收入,Derived,Group,0.232852613345129,%,CNY,1,Derived,Actual,S_H2021,High,资本开支÷服务收入,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2021,Annual,FIN_FCF_MARGIN_SERVICE,自由现金流/服务收入,Derived,Group,0.1407380644464179,%,CNY,1,Derived,Actual,S_H2021,High,自由现金流÷服务收入,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2021,Annual,DIV_PAYOUT_H,H股派息率,Derived,Group,0.4595744680851064,%,CNY,1,Derived,Actual,S_H2021,High,DPS÷EPS,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2021,Annual,BS_NET_CASH_EX_LEASE_H,净现金及投资（不含租赁）,Derived,Group,56.797,RMB bn,CNY,1000000000.0,Derived,Actual,S_H2021,High,现金+金融资产+存款-借款,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2021,Annual,BS_NET_CASH_INCL_LEASE_H,净现金及投资（含租赁）,Derived,Group,34.238,RMB bn,CNY,1000000000.0,Derived,Actual,S_H2021,High,上述净现金-租赁负债,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2022,Annual,FIN_EBITDA_MARGIN_SERVICE,EBITDA/服务收入,Derived,Group,0.3105358417776219,%,CNY,1,Derived,Actual,S_H2022,High,EBITDA÷服务收入,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2022,Annual,CAPEX_RATE_SERVICE,资本开支/服务收入,Derived,Group,0.23234840988514097,%,CNY,1,Derived,Actual,S_H2022,High,资本开支÷服务收入,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2022,Annual,FIN_FCF_MARGIN_SERVICE,自由现金流/服务收入,Derived,Group,0.08248055412903792,%,CNY,1,Derived,Actual,S_H2022,High,自由现金流÷服务收入,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2022,Annual,DIV_PAYOUT_H,H股派息率,Derived,Group,0.5009140767824497,%,CNY,1,Derived,Actual,S_H2022,High,DPS÷EPS,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2022,Annual,BS_NET_CASH_EX_LEASE_H,净现金及投资（不含租赁）,Derived,Group,70.53399999999999,RMB bn,CNY,1000000000.0,Derived,Actual,S_H2022,High,现金+金融资产+存款-借款,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2022,Annual,BS_NET_CASH_INCL_LEASE_H,净现金及投资（含租赁）,Derived,Group,21.609999999999992,RMB bn,CNY,1000000000.0,Derived,Actual,S_H2022,High,上述净现金-租赁负债,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2023,Annual,FIN_EBITDA_MARGIN_SERVICE,EBITDA/服务收入,Derived,Group,0.29778918160933254,%,CNY,1,Derived,Actual,S_H2023,High,EBITDA÷服务收入,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2023,Annual,CAPEX_RATE_SERVICE,资本开支/服务收入,Derived,Group,0.2203956201330668,%,CNY,1,Derived,Actual,S_H2023,High,资本开支÷服务收入,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2023,Annual,FIN_FCF_MARGIN_SERVICE,自由现金流/服务收入,Derived,Group,0.08509114777575558,%,CNY,1,Derived,Actual,S_H2023,High,自由现金流÷服务收入,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2023,Annual,DIV_PAYOUT_H,H股派息率,Derived,Group,0.55,%,CNY,1,Derived,Actual,S_H2023,High,DPS÷EPS,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2023,Annual,BS_NET_CASH_EX_LEASE_H,净现金及投资（不含租赁）,Derived,Group,74.21,RMB bn,CNY,1000000000.0,Derived,Actual,S_H2023,High,现金+金融资产+存款-借款,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2023,Annual,BS_NET_CASH_INCL_LEASE_H,净现金及投资（含租赁）,Derived,Group,30.952999999999996,RMB bn,CNY,1000000000.0,Derived,Actual,S_H2023,High,上述净现金-租赁负债,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2024,Annual,FIN_EBITDA_MARGIN_SERVICE,EBITDA/服务收入,Derived,Group,0.28736180359852587,%,CNY,1,Derived,Actual,S_H2024,High,EBITDA÷服务收入,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2024,Annual,CAPEX_RATE_SERVICE,资本开支/服务收入,Derived,Group,0.17738275886986052,%,CNY,1,Derived,Actual,S_H2024,High,资本开支÷服务收入,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2024,Annual,FIN_FCF_MARGIN_SERVICE,自由现金流/服务收入,Derived,Group,0.08101741455307464,%,CNY,1,Derived,Actual,S_H2024,High,自由现金流÷服务收入,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2024,Annual,DIV_PAYOUT_H,H股派息率,Derived,Group,0.5998516320474777,%,CNY,1,Derived,Actual,S_H2024,High,DPS÷EPS,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2024,Annual,BS_NET_CASH_EX_LEASE_H,净现金及投资（不含租赁）,Derived,Group,53.916,RMB bn,CNY,1000000000.0,Derived,Actual,S_H2024,High,现金+金融资产+存款-借款,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2024,Annual,BS_NET_CASH_INCL_LEASE_H,净现金及投资（含租赁）,Derived,Group,16.275,RMB bn,CNY,1000000000.0,Derived,Actual,S_H2024,High,上述净现金-租赁负债,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2025,Annual,FIN_EBITDA_MARGIN_SERVICE,EBITDA/服务收入,Derived,Group,0.28590490541729696,%,CNY,1,Derived,Actual,S_H2025,High,EBITDA÷服务收入,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2025,Annual,CAPEX_RATE_SERVICE,资本开支/服务收入,Derived,Group,0.15572068626379632,%,CNY,1,Derived,Actual,S_H2025,High,资本开支÷服务收入,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2025,Annual,FIN_FCF_MARGIN_SERVICE,自由现金流/服务收入,Derived,Group,0.10358373258027596,%,CNY,1,Derived,Actual,S_H2025,High,自由现金流÷服务收入,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2025,Annual,DIV_PAYOUT_H,H股派息率,Derived,Group,0.613235294117647,%,CNY,1,Derived,Actual,S_H2025,High,DPS÷EPS,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2025,Annual,BS_NET_CASH_EX_LEASE_H,净现金及投资（不含租赁）,Derived,Group,61.736000000000004,RMB bn,CNY,1000000000.0,Derived,Actual,S_H2025,High,现金+金融资产+存款-借款,,,,
CU_PHASE1_20260803_V1,中国联通,H,H股经营主体,2025,Annual,BS_NET_CASH_INCL_LEASE_H,净现金及投资（含租赁）,Derived,Group,33.132000000000005,RMB bn,CNY,1000000000.0,Derived,Actual,S_H2025,High,上述净现金-租赁负债,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2020,Annual,FIN_REV_TOTAL_A,营业收入（A股）,Financial,A-share Bridge,303.838070591,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2020,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2021,Annual,FIN_REV_TOTAL_A,营业收入（A股）,Financial,A-share Bridge,327.854494119,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2021,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2022,Annual,FIN_REV_TOTAL_A,营业收入（A股）,Financial,A-share Bridge,354.943879228,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2022,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2023,Annual,FIN_REV_TOTAL_A,营业收入（A股）,Financial,A-share Bridge,372.596794135,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2023,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2024,Annual,FIN_REV_TOTAL_A,营业收入（A股）,Financial,A-share Bridge,389.589219642,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2024,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2025,Annual,FIN_REV_TOTAL_A,营业收入（A股）,Financial,A-share Bridge,392.22288056,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2025,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2020,Annual,FIN_PBT_A,利润总额（A股）,Financial,A-share Bridge,15.959508916,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2020,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2021,Annual,FIN_PBT_A,利润总额（A股）,Financial,A-share Bridge,17.807323798,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2021,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2022,Annual,FIN_PBT_A,利润总额（A股）,Financial,A-share Bridge,20.367453785,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2022,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2023,Annual,FIN_PBT_A,利润总额（A股）,Financial,A-share Bridge,22.709522469,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2023,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2024,Annual,FIN_PBT_A,利润总额（A股）,Financial,A-share Bridge,25.091515224,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2024,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2025,Annual,FIN_PBT_A,利润总额（A股）,Financial,A-share Bridge,25.302808365,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2025,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2020,Annual,FIN_NET_PROFIT_GROUP_A,合并净利润（A股）,Financial,A-share Bridge,12.524922876,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2020,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2021,Annual,FIN_NET_PROFIT_GROUP_A,合并净利润（A股）,Financial,A-share Bridge,14.416186638,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2021,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2022,Annual,FIN_NET_PROFIT_GROUP_A,合并净利润（A股）,Financial,A-share Bridge,16.651299177,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2022,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2023,Annual,FIN_NET_PROFIT_GROUP_A,合并净利润（A股）,Financial,A-share Bridge,18.712664904,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2023,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2024,Annual,FIN_NET_PROFIT_GROUP_A,合并净利润（A股）,Financial,A-share Bridge,20.60058426,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2024,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2025,Annual,FIN_NET_PROFIT_GROUP_A,合并净利润（A股）,Financial,A-share Bridge,20.787789422,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2025,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2020,Annual,FIN_NET_PROFIT_NCI_A,少数股东损益（A股）,Financial,A-share Bridge,7.003611368,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2020,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2021,Annual,FIN_NET_PROFIT_NCI_A,少数股东损益（A股）,Financial,A-share Bridge,8.110720885,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2021,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2022,Annual,FIN_NET_PROFIT_NCI_A,少数股东损益（A股）,Financial,A-share Bridge,9.351809603,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2022,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2023,Annual,FIN_NET_PROFIT_NCI_A,少数股东损益（A股）,Financial,A-share Bridge,10.539985648,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2023,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2024,Annual,FIN_NET_PROFIT_NCI_A,少数股东损益（A股）,Financial,A-share Bridge,11.570685242,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2024,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2025,Annual,FIN_NET_PROFIT_NCI_A,少数股东损益（A股）,Financial,A-share Bridge,11.661126852,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2025,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2020,Annual,FIN_NET_PROFIT_ATTR_A,A股归母净利润,Financial,A-share Bridge,5.521311508,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2020,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2021,Annual,FIN_NET_PROFIT_ATTR_A,A股归母净利润,Financial,A-share Bridge,6.305465753,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2021,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2022,Annual,FIN_NET_PROFIT_ATTR_A,A股归母净利润,Financial,A-share Bridge,7.299489574,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2022,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2023,Annual,FIN_NET_PROFIT_ATTR_A,A股归母净利润,Financial,A-share Bridge,8.172679256,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2023,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2024,Annual,FIN_NET_PROFIT_ATTR_A,A股归母净利润,Financial,A-share Bridge,9.029899018,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2024,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2025,Annual,FIN_NET_PROFIT_ATTR_A,A股归母净利润,Financial,A-share Bridge,9.12666257,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2025,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2020,Annual,CF_CFO_A,经营现金流（A股）,Cash Flow,A-share Bridge,107.333764603,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2020,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2021,Annual,CF_CFO_A,经营现金流（A股）,Cash Flow,A-share Bridge,111.971577348,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2021,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2022,Annual,CF_CFO_A,经营现金流（A股）,Cash Flow,A-share Bridge,101.708329006,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2022,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2023,Annual,CF_CFO_A,经营现金流（A股）,Cash Flow,A-share Bridge,104.34162898,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2023,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2024,Annual,CF_CFO_A,经营现金流（A股）,Cash Flow,A-share Bridge,91.255016708,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2024,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2025,Annual,CF_CFO_A,经营现金流（A股）,Cash Flow,A-share Bridge,91.410552538,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2025,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2020,Annual,BS_EQUITY_PARENT_A,A股归母净资产,Balance Sheet,A-share Bridge,147.708515154,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2020,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2021,Annual,BS_EQUITY_PARENT_A,A股归母净资产,Balance Sheet,A-share Bridge,149.217148845,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2021,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2022,Annual,BS_EQUITY_PARENT_A,A股归母净资产,Balance Sheet,A-share Bridge,154.370434728,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2022,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2023,Annual,BS_EQUITY_PARENT_A,A股归母净资产,Balance Sheet,A-share Bridge,159.240538414,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2023,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2024,Annual,BS_EQUITY_PARENT_A,A股归母净资产,Balance Sheet,A-share Bridge,164.846809431,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2024,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2025,Annual,BS_EQUITY_PARENT_A,A股归母净资产,Balance Sheet,A-share Bridge,168.591217309,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2025,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2020,Annual,BS_TOTAL_ASSETS_A,A股合并总资产,Balance Sheet,A-share Bridge,582.475430408,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2020,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2021,Annual,BS_TOTAL_ASSETS_A,A股合并总资产,Balance Sheet,A-share Bridge,593.284479854,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2021,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2022,Annual,BS_TOTAL_ASSETS_A,A股合并总资产,Balance Sheet,A-share Bridge,644.687027607,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2022,High,,,,,
CU_PHASE1_20260803_V1,中国联通,A,A股合并/归母,2023,Annual,BS_TOTAL_ASSETS_A,A股合并总资产,Balance Sheet,A-share Bridge,662.844796563,RMB bn,CNY,1000000000.0,Actual,Actual,S_A2023,High,,,,,
